idx	error	via	via_def	lower	upper	origin	bbox	array_size	rows	cols	shape_use	net
11	10	VIA_S_834673	VIA12SQ_C	M1	M2	721.7840 323.2400	{721.7290 323.1850} {721.8390 323.2950}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_load_store_unit_i_rdata_offset_q[1]
11	10	VIA_S_834672	VIA12SQ_C	M1	M2	720.4160 324.9120	{720.3610 324.8570} {720.4710 324.9670}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_load_store_unit_i_rdata_offset_q[1]
11	10	VIA_S_834671	VIA12SQ_C	M1	M2	715.4000 318.3760	{715.3450 318.3210} {715.4550 318.4310}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_load_store_unit_i_rdata_offset_q[1]
11	10	VIA_S_834668	VIA12SQ_C	M1	M2	715.2480 317.0080	{715.1930 316.9530} {715.3030 317.0630}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_load_store_unit_i_rdata_offset_q[1]
11	10	VIA_S_834667	VIA12SQ_C	M1	M2	713.8800 317.0080	{713.8250 316.9530} {713.9350 317.0630}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_load_store_unit_i_rdata_offset_q[1]
11	10	VIA_SA_15725	VIA12SQ	M1	M2	713.8530 318.6800	{713.7980 318.5740} {713.9080 318.7860}	2 1	2	1	detail_route	u_ibex_top_u_ibex_core_load_store_unit_i_rdata_offset_q[1]
11	10	VIA_S_834666	VIA12SQ_C	M1	M2	713.2720 317.0080	{713.2170 316.9530} {713.3270 317.0630}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_load_store_unit_i_rdata_offset_q[1]
11	10	VIA_SA_15724	VIA12SQ	M1	M2	713.2450 315.3360	{713.1900 315.2300} {713.3000 315.4420}	2 1	2	1	detail_route	u_ibex_top_u_ibex_core_load_store_unit_i_rdata_offset_q[1]
11	10	VIA_S_834665	VIA12SQ_C	M1	M2	712.0560 316.7040	{712.0010 316.6490} {712.1110 316.7590}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_load_store_unit_i_rdata_offset_q[1]
11	10	VIA_S_834664	VIA12SQ_C	M1	M2	711.9040 318.5280	{711.8490 318.4730} {711.9590 318.5830}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_load_store_unit_i_rdata_offset_q[1]
